,aspiration-std,aspiration-turbo,fuel-type-diesel,fuel-type-gas,symboling,normalized-losses,make,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,highway-L/100km,horsepower-binned
98,1,0,0,1,0,108.0,nissan,four,wagon,fwd,front,100.4,0.8870735223450265,0.9236111111111112,0.9381270903010034,3296,ohcv,six,181,mpfi,3.43,3.27,9.0,152,5200.0,17,22,14399,14.0,11.0,medium
99,1,0,0,1,0,108.0,nissan,four,sedan,fwd,front,100.4,0.8870735223450265,0.9236111111111112,0.9214046822742475,3060,ohcv,six,181,mpfi,3.43,3.27,9.0,152,5200.0,19,25,13499,12.0,9.0,medium
100,1,0,0,1,3,194.0,nissan,two,hatchback,rwd,front,91.3,0.8202787121576165,0.9430555555555556,0.831103678929766,3071,ohcv,six,181,mpfi,3.43,3.27,9.0,160,5200.0,19,25,17199,12.0,9.0,medium
101,0,1,0,1,3,194.0,nissan,two,hatchback,rwd,front,91.3,0.8202787121576165,0.9430555555555556,0.831103678929766,3139,ohcv,six,181,mpfi,3.43,3.27,7.8,200,5200.0,17,23,19699,14.0,10.0,high
102,1,0,0,1,1,231.0,nissan,two,hatchback,rwd,front,99.2,0.857760691975012,0.9430555555555556,0.831103678929766,3139,ohcv,six,181,mpfi,3.43,3.27,9.0,160,5200.0,19,25,18399,12.0,9.0,medium
103,1,0,0,1,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3020,l,four,120,mpfi,3.46,3.19,8.4,97,5000.0,19,24,11900,12.0,10.0,low
104,0,1,1,0,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3197,l,four,152,idi,3.7,3.52,21.0,95,4150.0,28,33,13200,8.0,7.0,low
105,1,0,0,1,0,122.0,peugot,four,wagon,rwd,front,114.2,0.9557904853435849,0.9500000000000001,0.9816053511705687,3230,l,four,120,mpfi,3.46,3.19,8.4,97,5000.0,19,24,12440,12.0,10.0,low
106,0,1,1,0,0,122.0,peugot,four,wagon,rwd,front,114.2,0.9557904853435849,0.9500000000000001,0.9816053511705687,3430,l,four,152,idi,3.7,3.52,21.0,95,4150.0,25,25,13860,9.0,9.0,low
107,1,0,0,1,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3075,l,four,120,mpfi,3.46,2.19,8.4,95,5000.0,19,24,15580,12.0,10.0,low
108,0,1,1,0,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3252,l,four,152,idi,3.7,3.52,21.0,95,4150.0,28,33,16900,8.0,7.0,low
109,1,0,0,1,0,122.0,peugot,four,wagon,rwd,front,114.2,0.9557904853435849,0.9500000000000001,0.948160535117057,3285,l,four,120,mpfi,3.46,2.19,8.4,95,5000.0,19,24,16695,12.0,10.0,low
110,0,1,1,0,0,122.0,peugot,four,wagon,rwd,front,114.2,0.9557904853435849,0.9500000000000001,0.9816053511705687,3485,l,four,152,idi,3.7,3.52,21.0,95,4150.0,25,25,17075,9.0,9.0,low
111,1,0,0,1,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3075,l,four,120,mpfi,3.46,3.19,8.4,97,5000.0,19,24,16630,12.0,10.0,low
112,0,1,1,0,0,161.0,peugot,four,sedan,rwd,front,107.9,0.897164824603556,0.9500000000000001,0.948160535117057,3252,l,four,152,idi,3.7,3.52,21.0,95,4150.0,28,33,17950,8.0,7.0,low
113,0,1,0,1,0,161.0,peugot,four,sedan,rwd,front,108.0,0.897164824603556,0.9486111111111111,0.9364548494983278,3130,l,four,134,mpfi,3.61,3.21,7.0,142,5600.0,18,24,18150,13.0,10.0,medium
114,1,0,0,1,1,119.0,plymouth,two,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,0.8494983277591973,1918,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500.0,37,41,5572,6.0,6.0,low
115,0,1,0,1,1,119.0,plymouth,two,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,0.8494983277591973,2128,ohc,four,98,spdi,3.03,3.39,7.6,102,5500.0,24,30,7957,10.0,8.0,low
116,1,0,0,1,1,154.0,plymouth,four,hatchback,fwd,front,93.7,0.7558865929841423,0.8861111111111111,0.8461538461538463,1967,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500.0,31,38,6229,8.0,6.0,low
117,1,0,0,1,1,154.0,plymouth,four,sedan,fwd,front,93.7,0.8039404132628545,0.8861111111111111,0.8494983277591973,1989,ohc,four,90,2bbl,2.97,3.23,9.4,68,5500.0,31,38,6692,8.0,6.0,low
118,1,0,0,1,1,154.0,plymouth,four,sedan,fwd,front,93.7,0.8039404132628545,0.8861111111111111,0.8494983277591973,2191,ohc,four,98,2bbl,2.97,3.23,9.4,68,5500.0,31,38,7609,8.0,6.0,low
119,1,0,0,1,-1,74.0,plymouth,four,wagon,fwd,front,103.3,0.8390197020663143,0.8972222222222221,1.0,2535,ohc,four,122,2bbl,3.35,3.46,8.5,88,5000.0,24,30,8921,10.0,8.0,low
120,0,1,0,1,3,122.0,plymouth,two,hatchback,rwd,front,95.9,0.8322921672272945,0.9208333333333333,0.8394648829431439,2818,ohc,four,156,spdi,3.59,3.86,7.0,145,5000.0,19,24,12764,12.0,10.0,medium
121,1,0,0,1,3,186.0,porsche,two,hatchback,rwd,front,94.5,0.8116290245074483,0.9486111111111111,0.8394648829431439,2778,ohc,four,151,mpfi,3.94,3.11,9.5,143,5500.0,19,27,22018,12.0,9.0,medium
122,1,0,0,1,3,122.0,porsche,two,hardtop,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,0.8628762541806021,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900.0,17,25,32528,14.0,9.0,high
123,1,0,0,1,3,122.0,porsche,two,hardtop,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,0.8628762541806021,2756,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900.0,17,25,34028,14.0,9.0,high
124,1,0,0,1,3,122.0,porsche,two,convertible,rwd,rear,89.5,0.8116290245074483,0.9027777777777778,0.8628762541806021,2800,ohcf,six,194,mpfi,3.74,2.9,9.5,207,5900.0,17,25,37028,14.0,9.0,high
125,1,0,0,1,0,122.0,renault,four,wagon,fwd,front,96.1,0.8721768380586257,0.9236111111111112,0.9230769230769231,2579,ohc,four,132,mpfi,3.46,3.9,8.7,103,5118.181818181818,23,31,9295,10.0,8.0,low
126,1,0,0,1,2,122.0,renault,two,hatchback,fwd,front,96.1,0.849591542527631,0.9249999999999999,0.8444816053511706,2460,ohc,four,132,mpfi,3.46,3.9,8.7,103,5118.181818181818,23,31,9895,10.0,8.0,low
127,1,0,0,1,3,150.0,saab,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2658,ohc,four,121,mpfi,3.54,3.07,9.31,110,5250.0,21,28,11850,11.0,8.0,low
128,1,0,0,1,2,104.0,saab,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2695,ohc,four,121,mpfi,3.54,3.07,9.3,110,5250.0,21,28,12170,11.0,8.0,low
129,1,0,0,1,3,150.0,saab,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2707,ohc,four,121,mpfi,2.54,2.07,9.3,110,5250.0,21,28,15040,11.0,8.0,low
130,1,0,0,1,2,104.0,saab,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2758,ohc,four,121,mpfi,3.54,3.07,9.3,110,5250.0,21,28,15510,11.0,8.0,low
131,0,1,0,1,3,150.0,saab,two,hatchback,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2808,dohc,four,121,mpfi,3.54,3.07,9.0,160,5500.0,19,26,18150,12.0,9.0,medium
132,0,1,0,1,2,104.0,saab,four,sedan,fwd,front,99.1,0.8966842864007688,0.9236111111111112,0.9381270903010034,2847,dohc,four,121,mpfi,3.54,3.07,9.0,160,5500.0,19,26,18620,12.0,9.0,medium
133,1,0,0,1,2,83.0,subaru,two,hatchback,fwd,front,93.7,0.7539644401729938,0.8805555555555555,0.8979933110367894,2050,ohcf,four,97,2bbl,3.62,2.36,9.0,69,4900.0,31,36,5118,8.0,7.0,low
134,1,0,0,1,2,83.0,subaru,two,hatchback,fwd,front,93.7,0.758769822200865,0.8833333333333333,0.8979933110367894,2120,ohcf,four,108,2bbl,3.62,2.64,8.7,73,4400.0,26,31,7053,9.0,8.0,low
135,1,0,0,1,2,83.0,subaru,two,hatchback,4wd,front,93.3,0.7558865929841423,0.8861111111111111,0.931438127090301,2240,ohcf,four,108,2bbl,3.62,2.64,8.7,73,4400.0,26,31,7603,9.0,8.0,low
136,1,0,0,1,0,102.0,subaru,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,0.8779264214046824,2145,ohcf,four,108,2bbl,3.62,2.64,9.5,82,4800.0,32,37,7126,7.0,6.0,low
137,1,0,0,1,0,102.0,subaru,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,0.8779264214046824,2190,ohcf,four,108,2bbl,3.62,2.64,9.5,82,4400.0,28,33,7775,8.0,7.0,low
138,1,0,0,1,0,102.0,subaru,four,sedan,fwd,front,97.2,0.8265257087938491,0.9083333333333334,0.8779264214046824,2340,ohcf,four,108,mpfi,3.62,2.64,9.0,94,5200.0,26,32,9960,9.0,7.0,low
139,1,0,0,1,0,102.0,subaru,four,sedan,4wd,front,97.0,0.8265257087938491,0.9083333333333334,0.9080267558528428,2385,ohcf,four,108,2bbl,3.62,2.64,9.0,82,4800.0,24,25,9233,10.0,9.0,low
140,0,1,0,1,0,102.0,subaru,four,sedan,4wd,front,97.0,0.8265257087938491,0.9083333333333334,0.9080267558528428,2510,ohcf,four,108,mpfi,3.62,2.64,7.7,111,4800.0,24,29,11259,10.0,8.0,low
141,1,0,0,1,0,89.0,subaru,four,wagon,fwd,front,97.0,0.8337337818356559,0.9083333333333334,0.8862876254180603,2290,ohcf,four,108,2bbl,3.62,2.64,9.0,82,4800.0,28,32,7463,8.0,7.0,low
142,1,0,0,1,0,89.0,subaru,four,wagon,fwd,front,97.0,0.8337337818356559,0.9083333333333334,0.8862876254180603,2455,ohcf,four,108,mpfi,3.62,2.64,9.0,94,5200.0,25,31,10198,9.0,8.0,low
143,1,0,0,1,0,85.0,subaru,four,wagon,4wd,front,96.9,0.8342143200384431,0.9083333333333334,0.9180602006688964,2420,ohcf,four,108,2bbl,3.62,2.64,9.0,82,4800.0,23,29,8013,10.0,8.0,low
144,0,1,0,1,0,85.0,subaru,four,wagon,4wd,front,96.9,0.8342143200384431,0.9083333333333334,0.9180602006688964,2650,ohcf,four,108,mpfi,3.62,2.64,7.7,111,4800.0,23,23,11694,10.0,10.0,low
145,1,0,0,1,1,87.0,toyota,two,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,0.911371237458194,1985,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,35,39,5348,7.0,6.0,low
146,1,0,0,1,1,87.0,toyota,two,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,0.911371237458194,2040,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,31,38,6338,8.0,6.0,low
147,1,0,0,1,1,74.0,toyota,four,hatchback,fwd,front,95.7,0.762614127823162,0.8833333333333333,0.911371237458194,2015,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,31,38,6488,8.0,6.0,low
148,1,0,0,1,0,77.0,toyota,four,wagon,fwd,front,95.7,0.8154733301297453,0.8833333333333333,0.988294314381271,2280,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,31,37,6918,8.0,6.0,low
149,1,0,0,1,0,81.0,toyota,four,wagon,4wd,front,95.7,0.8154733301297453,0.8833333333333333,0.988294314381271,2290,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,27,32,7898,9.0,7.0,low
150,1,0,0,1,0,91.0,toyota,four,wagon,4wd,front,95.7,0.8154733301297453,0.8833333333333333,0.988294314381271,3110,ohc,four,92,2bbl,3.05,3.03,9.0,62,4800.0,27,32,8778,9.0,7.0,low
151,1,0,0,1,0,91.0,toyota,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.8862876254180603,2081,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,30,37,6938,8.0,6.0,low
152,1,0,0,1,0,91.0,toyota,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.882943143812709,2109,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,30,37,7198,8.0,6.0,low
153,1,0,1,0,0,91.0,toyota,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.8862876254180603,2275,ohc,four,110,idi,3.27,3.35,22.5,56,4500.0,34,36,7898,7.0,7.0,low
154,1,0,1,0,0,91.0,toyota,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.882943143812709,2275,ohc,four,110,idi,3.27,3.35,22.5,56,4500.0,38,47,7788,6.0,5.0,low
155,1,0,0,1,0,91.0,toyota,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.8862876254180603,2094,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,38,47,7738,6.0,5.0,low
156,1,0,0,1,0,91.0,toyota,four,hatchback,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.882943143812709,2122,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,28,34,8358,8.0,7.0,low
157,1,0,0,1,0,91.0,toyota,four,sedan,fwd,front,95.7,0.7991350312349833,0.8944444444444445,0.882943143812709,2140,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,28,34,9258,8.0,7.0,low
158,1,0,0,1,1,168.0,toyota,two,sedan,rwd,front,94.5,0.810667948101874,0.8888888888888888,0.8795986622073579,2169,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,29,34,8058,8.0,7.0,low
159,1,0,0,1,1,168.0,toyota,two,hatchback,rwd,front,94.5,0.810667948101874,0.8888888888888888,0.8795986622073579,2204,ohc,four,98,2bbl,3.19,3.03,9.0,70,4800.0,29,34,8238,8.0,7.0,low
160,1,0,0,1,1,168.0,toyota,two,sedan,rwd,front,94.5,0.810667948101874,0.8888888888888888,0.8795986622073579,2265,dohc,four,98,mpfi,3.24,3.08,9.4,112,6600.0,26,29,9298,9.0,8.0,low
161,1,0,0,1,1,168.0,toyota,two,hatchback,rwd,front,94.5,0.810667948101874,0.8888888888888888,0.8795986622073579,2300,dohc,four,98,mpfi,3.24,3.08,9.4,112,6600.0,26,29,9538,9.0,8.0,low
162,1,0,0,1,2,134.0,toyota,two,hardtop,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8695652173913044,2540,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,8449,10.0,8.0,low
163,1,0,0,1,2,134.0,toyota,two,hardtop,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8695652173913044,2536,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,9639,10.0,8.0,low
164,1,0,0,1,2,134.0,toyota,two,hatchback,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8695652173913044,2551,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,9989,10.0,8.0,low
165,1,0,0,1,2,134.0,toyota,two,hardtop,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8695652173913044,2679,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,11199,10.0,8.0,low
166,1,0,0,1,2,134.0,toyota,two,hatchback,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8695652173913044,2714,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,11549,10.0,8.0,low
167,1,0,0,1,2,134.0,toyota,two,convertible,rwd,front,98.4,0.8467083133109082,0.911111111111111,0.8862876254180603,2975,ohc,four,146,mpfi,3.62,3.5,9.3,116,4800.0,24,30,17669,10.0,8.0,low
168,1,0,0,1,-1,65.0,toyota,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,0.9180602006688964,2326,ohc,four,122,mpfi,3.31,3.54,8.7,92,4200.0,29,34,8948,8.0,7.0,low
169,0,1,1,0,-1,65.0,toyota,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,0.9180602006688964,2480,ohc,four,110,idi,3.27,3.35,22.5,73,4500.0,30,33,10698,8.0,7.0,low
170,1,0,0,1,-1,65.0,toyota,four,hatchback,fwd,front,102.4,0.8438250840941854,0.9236111111111112,0.9013377926421405,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92,4200.0,27,32,9988,9.0,7.0,low
171,1,0,0,1,-1,65.0,toyota,four,sedan,fwd,front,102.4,0.8438250840941854,0.9236111111111112,0.9180602006688964,2414,ohc,four,122,mpfi,3.31,3.54,8.7,92,4200.0,27,32,10898,9.0,7.0,low
172,1,0,0,1,-1,65.0,toyota,four,hatchback,fwd,front,102.4,0.8438250840941854,0.9236111111111112,0.9013377926421405,2458,ohc,four,122,mpfi,3.31,3.54,8.7,92,4200.0,27,32,11248,9.0,7.0,low
173,1,0,0,1,3,197.0,toyota,two,hatchback,rwd,front,102.9,0.8817876021143681,0.9402777777777778,0.8695652173913044,2976,dohc,six,171,mpfi,3.27,3.35,9.3,161,5200.0,20,24,16558,12.0,10.0,medium
174,1,0,0,1,3,197.0,toyota,two,hatchback,rwd,front,102.9,0.8817876021143681,0.9402777777777778,0.8695652173913044,3016,dohc,six,171,mpfi,3.27,3.35,9.3,161,5200.0,19,24,15998,12.0,10.0,medium
175,1,0,0,1,-1,90.0,toyota,four,sedan,rwd,front,104.5,0.9024507448342144,0.9236111111111112,0.9046822742474917,3131,dohc,six,171,mpfi,3.27,3.35,9.2,156,5200.0,20,24,15690,12.0,10.0,medium
176,1,0,0,1,-1,122.0,toyota,four,wagon,rwd,front,104.5,0.9024507448342144,0.9236111111111112,0.9046822742474917,3151,dohc,six,161,mpfi,3.27,3.35,9.2,156,5200.0,19,24,15750,12.0,10.0,medium
177,1,0,1,0,2,122.0,volkswagen,two,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2261,ohc,four,97,idi,3.01,3.4,23.0,52,4800.0,37,46,7775,6.0,5.0,low
178,1,0,0,1,2,122.0,volkswagen,two,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2209,ohc,four,109,mpfi,3.19,3.4,9.0,85,5250.0,27,34,7975,9.0,7.0,low
179,1,0,1,0,2,94.0,volkswagen,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2264,ohc,four,97,idi,3.01,3.4,23.0,52,4800.0,37,46,7995,6.0,5.0,low
180,1,0,0,1,2,94.0,volkswagen,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2212,ohc,four,109,mpfi,3.19,3.4,9.0,85,5250.0,27,34,8195,9.0,7.0,low
181,1,0,0,1,2,94.0,volkswagen,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2275,ohc,four,109,mpfi,3.19,3.4,9.0,85,5250.0,27,34,8495,9.0,7.0,low
182,0,1,1,0,2,94.0,volkswagen,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2319,ohc,four,97,idi,3.01,3.4,23.0,68,4500.0,37,42,9495,6.0,6.0,low
183,1,0,0,1,2,94.0,volkswagen,four,sedan,fwd,front,97.3,0.8250840941854877,0.9097222222222222,0.931438127090301,2300,ohc,four,109,mpfi,3.19,3.4,10.0,100,5500.0,26,32,9995,9.0,7.0,low
184,1,0,0,1,3,122.0,volkswagen,two,convertible,fwd,front,94.5,0.7654973570398848,0.8916666666666667,0.9297658862876255,2254,ohc,four,109,mpfi,3.19,3.4,8.5,90,5500.0,24,29,11595,10.0,8.0,low
185,1,0,0,1,3,256.0,volkswagen,two,hatchback,fwd,front,94.5,0.7962518020182604,0.8888888888888888,0.8595317725752508,2221,ohc,four,109,mpfi,3.19,3.4,8.5,90,5500.0,24,29,9980,10.0,8.0,low
186,1,0,0,1,0,122.0,volkswagen,four,sedan,fwd,front,100.4,0.865929841422393,0.9291666666666667,0.9214046822742475,2661,ohc,five,136,mpfi,3.19,3.4,8.5,110,5500.0,19,24,13295,12.0,10.0,low
187,0,1,1,0,0,122.0,volkswagen,four,sedan,fwd,front,100.4,0.865929841422393,0.9291666666666667,0.9214046822742475,2579,ohc,four,97,idi,3.01,3.4,23.0,68,4500.0,33,38,13845,7.0,6.0,low
188,1,0,0,1,0,122.0,volkswagen,four,wagon,fwd,front,100.4,0.8798654493032196,0.9291666666666667,0.9214046822742475,2563,ohc,four,109,mpfi,3.19,3.4,9.0,88,5500.0,25,31,12290,9.0,8.0,low
189,1,0,0,1,-2,103.0,volvo,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.939799331103679,2912,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,23,28,12940,10.0,8.0,low
190,1,0,0,1,-1,74.0,volvo,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.9615384615384616,3034,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,23,28,13415,10.0,8.0,low
191,1,0,0,1,-2,103.0,volvo,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.939799331103679,2935,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,24,28,15985,10.0,8.0,low
192,1,0,0,1,-1,74.0,volvo,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.9615384615384616,3042,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,24,28,16515,10.0,8.0,low
193,0,1,0,1,-2,103.0,volvo,four,sedan,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.939799331103679,3045,ohc,four,130,mpfi,3.62,3.15,7.5,162,5100.0,17,22,18420,14.0,11.0,medium
194,0,1,0,1,-1,74.0,volvo,four,wagon,rwd,front,104.3,0.9072561268620856,0.9333333333333333,0.9615384615384616,3157,ohc,four,130,mpfi,3.62,3.15,7.5,162,5100.0,17,22,18950,14.0,11.0,medium
195,1,0,0,1,-1,95.0,volvo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444445,0.9280936454849499,2952,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,23,28,16845,10.0,8.0,low
196,0,1,0,1,-1,95.0,volvo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9555555555555555,0.9280936454849499,3049,ohc,four,141,mpfi,3.78,3.15,8.7,160,5300.0,19,25,19045,12.0,9.0,medium
197,1,0,0,1,-1,95.0,volvo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444445,0.9280936454849499,3012,ohcv,six,173,mpfi,3.58,2.87,8.8,134,5500.0,18,23,21485,13.0,10.0,medium
198,0,1,1,0,-1,95.0,volvo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444445,0.9280936454849499,3217,ohc,six,145,idi,3.01,3.4,23.0,106,4800.0,26,27,22470,9.0,9.0,low
199,0,1,0,1,-1,95.0,volvo,four,sedan,rwd,front,109.1,0.9072561268620856,0.9569444444444445,0.9280936454849499,3062,ohc,four,141,mpfi,3.78,3.15,9.5,114,5400.0,19,25,22625,12.0,9.0,low
